Source_ID,County,Food_Shelf_Name,City,Address,Phone,Website,Service_Type,Latitude,Longitude,Source_URL,Retrieved_On,County_Method,Status
10085,Cottonwood,Mountain Lake Community Food Shelf,Mountain Lake,"1027 2nd Ave, Mountain Lake, MN 56159",507-427-3200,,Food Shelf,43.9383276,-94.928529,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=16,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10066,Cottonwood,Westbrook Mary and Martha’s Pantry,Westbrook,"1110 11th St, Westbrook, MN 56183, USA",507-537-1416,https://www.unitedcapmn.org/services/community-family-services/food-assistance/,Food Shelf,44.0471923,-95.4374353,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=28,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10252,Cottonwood,Windom Area Sharing Center,Windom,"1156 4th Ave, Windom, MN 56101, USA",507-822-7210,https://www.facebook.com/Windomareasharingcenter,Food Shelf,43.8685846,-95.1181437,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=28,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
21611,Crow Wing,Baxter Food Shelf,Baxter,"7837 Excelsior Rd, Baxter, MN 56425, USA",218-838-8131,https://lakesareafoodshelf.org/,Food Shelf,46.3542385,-94.2367098,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=2,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13477,Crow Wing,Blessings Shelves of First Baptist,Baxter,"7398 Fairview Rd N, Baxter, MN 56425, USA",218-829-5767,https://www.firstbaptistchurchbaxter.org/,Food Shelf,46.3532511,-94.2478396,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=2,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9935,Crow Wing,Crosslake Food Shelf,Crosslake,"34212 Co Rd 3, Crosslake, MN 56442, USA",218-692-3663,https://www.crosslakefoodshelf.com/,Food Shelf,46.6486533,-94.1137533,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=5,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9936,Crow Wing,Cuyuna Range Food Shelf,Crosby,"302 Cross Ave, Crosby, MN 56441",218-546-6010,https://immanuelcrosby.org/ministries/outreach-ministries/,Food Shelf,46.485114,-93.952268,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=6,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9954,Crow Wing,Emily Emergency Food Shelf,Emily,"20948 County Road 1, Emily, MN 56447, USA",218-763-3663,https://www.emilyfoodshelf.com/,Food Shelf,46.7312437,-93.9601627,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=6,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9982,Crow Wing,Garrison Area Caregivers Food Shelf,Garrison,"9541 Madison St, Garrison, MN 56450, USA",320-692-5399,https://www.facebook.com/people/Garrison-Area-Caregivers/100068486887141/?paipv=0&eav=AfYbmi7Yvfl8d-pNMI5rw64FgXWocwUtyy9Hfqr4uky2_7P3T5wuS5QNYtGtT4t8UiY&_rdr,Food Shelf,46.2945898,-93.8252082,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=10,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10048,Crow Wing,Lakes Area Food Shelf,Pequot Lakes,"29316 Patriot Ave, Pequot Lakes, MN 56472, USA",218-568-8474,http://lakesareafoodshelf.org/,Food Shelf,46.5773123,-94.3081192,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=14,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
21186,Crow Wing,North Country Brainerd Mobile Pantry,Brainerd,"501 W College Dr, Brainerd, MN 56401, USA",218-326-4420,https://secondharvestnorthland.org/find-food/,Food Shelf,46.3453684,-94.2176634,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=17,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20899,Crow Wing,Second Harvest Northland: Crow Wing County,Brainerd,"501 W College Dr, Brainerd, MN, USA",,https://northernlakesfoodbank.org/find-food/mobile-food-pantry-program/,Food Shelf,46.3451575,-94.2206368,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=22,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10156,Crow Wing,The Salvation Army Brainerd,Brainerd,"208 S 5th Street, Brainerd, MN 56401",218-829-1120,https://centralusa.salvationarmy.org/northern/BrainerdLakes/programs-and-services/,Food Shelf,46.35671,-94.202166,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9862,Dakota,360 Communities Apple Valley Food Shelf,Apple Valley,"12650 Johnny Cake Ridge Road, Apple Valley, MN 55124",952-985-5300,https://360communities.org/resources/food-shelves/,Food Shelf,44.764346,-93.185633,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=1,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9858,Dakota,360 Communities Burnsville Food Shelf,Burnsville,"501 East Highway 13 Suite 112, Burnsville, MN 55337",952-985-5300,https://360communities.org/resources/food-shelves/,Food Shelf,44.7808951,-93.2680285,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=1,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9859,Dakota,360 Communities Farmington Food Shelf,Farmington,"510 Walnut Street, Farmington, MN 55024",952-985-5300,https://360communities.org/resources/food-shelves/,Food Shelf,44.636381,-93.14055,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=1,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9860,Dakota,360 Communities Messiah Community Food Shelf,Lakeville,"16725 Highview Ave, Lakeville, MN 55044",952-985-5300,https://360communities.org/resources/food-shelves/,Food Shelf,44.707572,-93.239857,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=1,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9861,Dakota,360 Communities Rosemount Food Shelf,Rosemount,"14521 Cimarron Ave W, Rosemount, MN 55068",651-322-5113,https://360communities.org/resources/food-shelves/,Food Shelf,44.737765,-93.140564,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=1,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18719,Dakota,Caring Hearts in Action,Farmington,"423 3rd Street, Farmington, MN, USA",651 333 9027,https://caringheartsmn.org/,Food Shelf,44.6383799,-93.1449813,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=3,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9999,Dakota,Hastings Family Service,Hastings,"301 East 2nd Street, Hastings, MN 55033",651-437-7134,https://hastingsfamilyservice.org/programs-services/the-market--food-shelf.html,Food Shelf,44.74465,-92.849634,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=11,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18636,Dakota,Kaposia Education Center,South St Paul,"1225 1st Ave S, South St Paul, MN 55075, USA",,,Food Shelf,44.8700502,-93.0337587,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=13,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20374,Dakota,MAS MN Rosemount Food Shelf,Rosemount,"15400 South Robert Trail, Rosemount, MN 55068, USA",,https://masmn.org/social-services/,Food Shelf,44.7266454,-93.1314365,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=15,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18715,Dakota,Neighbors Express,South St Paul,"222 Grand Ave W, South St Paul, MN 55075, USA",651-455-5000,https://www.neighborsmn.org/,Food Shelf,44.8930641,-93.0369265,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=16,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
21340,Dakota,Neighbors Express- Healy Mobile Park,South Saint Paul,"1403 Concord St S, South Saint Paul, MN, USA",,https://www.neighborsmn.org/,Food Shelf,44.8691242,-93.0265378,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=16,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18895,Dakota,Neighbors Express- John Carroll,South St Paul,"300 Grand Ave W, South St Paul, MN 55075, USA",,https://www.neighborsmn.org/,Food Shelf,44.8940294,-93.0376696,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=16,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18896,Dakota,Neighbors Express- Nan McKay,South Saint Paul,"200 Marie Ave, South Saint Paul, MN 55075, USA",,https://www.neighborsmn.org/,Food Shelf,44.8911912,-93.0361637,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=17,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18897,Dakota,Neighbors Express- Oakdale,West St Paul,"1926 Oakdale Ave, West St Paul, MN 55118, USA",,https://www.neighborsmn.org/,Food Shelf,44.8879074,-93.0695031,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=17,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18898,Dakota,Neighbors Express- The Winslow,West St Paul,"1631 Marthaler Lane, West St Paul, MN 55118, USA",,https://www.neighborsmn.org/,Food Shelf,44.8971784,-93.0758236,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=17,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10093,Dakota,"Neighbors, Inc. Food Shelf",South St Paul,"222 Grand Ave W, South St Paul, MN 55075, USA",651-455-5000,https://www.neighborsmn.org/,Food Shelf,44.8930641,-93.0369265,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=17,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10137,Dakota,Randolph Food Shelf,Randolph,"28595 Randolph Blvd, Randolph, MN 55065",507-263-9182,,Food Shelf,44.534751,-93.00378,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10128,Dakota,Salvation Army Prince of Peace Food Shelf,Burnsville,"13801 Fairview Drive, Burnsville, MN, USA",952-898-9311,https://popmn.org/mission/mission-outpost/,Food Shelf,44.7521693,-93.274614,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=21,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20376,Dakota,The Open Door Mobile Pantry at Christus Victor Lutheran Church,Apple Valley,"7510 Palomino Dr, Apple Valley, MN 55124, USA",(651) 686-0787,https://theopendoorpantry.org/pantry/,Food Shelf,44.7654122,-93.2187564,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20377,Dakota,The Open Door Mobile Pantry at Dakota County Northern Service Center,West St Paul,"1 Mendota Rd, West St Paul, MN 55118, USA",(651) 686-0787, https://theopendoorpantry.org/mobile/,Food Shelf,44.8845729,-93.0866242,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10216,Dakota,The Open Door Mobile Pantry at Valley Christian Church,Lakeville,"20270 Iberia Ave, Lakeville, MN 55044, USA",651-686-0787,https://theopendoorpantry.org/mobile/,Food Shelf,44.6552506,-93.2471211,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
21664,Dakota,The Open Door’s Pop-Up Produce at Rambling River Center,Farmington,"325 Oak St, Farmington, MN 55024, USA",(651) 686-0787, https://theopendoorpantry.org/mobile/,Food Shelf,44.6394599,-93.1439708,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
17746,Dakota,The Sanneh Foundation- La Vina,Burnsville,"13798 Parkwood Dr, Burnsville, MN 55337, USA",(651) 690-4855 ext 1,https://thesannehfoundation.org/food-services/?fbclid=IwAR2qlEpsjMOLO43R0RFdAZGw5500aUxlifHB_vlESM8r5u2lwdv3tA1YvyU,Food Shelf,44.7557701,-93.2602878,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18696,Dodge,Hayfield Community Food Pantry,Hayfield,"30 Main Street, Hayfield, MN 55940, USA",507-477-2255,https://cedarcreekchurch.org/food-pantry/,Food Shelf,43.8907775,-92.846841,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=11,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10182,Dodge,SEMCAC Kasson Food Shelf,Kasson,"202 5th St SE, Kasson, MN 55944, USA",507-634-4350,https://www.semcac.org/outreach-services/food-shelves/,Food Shelf,44.0241471,-92.7458021,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10116,Douglas,Outreach Food Shelf,Alexandria,"1205 Lake Street, Alexandria, MN 56308",320-762-8411,https://outreachfoodshelf.com/,Food Shelf,45.878845,-95.369774,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=18,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
21772,Douglas,Outreach Food Shelf Mobile Pantry- Alexandria,Alexandria,"1405 6th Ave E, Alexandria, MN, USA",320-762-8411,https://www.facebook.com/outreachfoodshelf,Food Shelf,45.8861495,-95.3564695,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=18,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20325,Douglas,Outreach Food Shelf Mobile Pantry- Evansville,Evansville,"106 State St, Evansville, MN, USA",320-762-8411,https://www.outreachfoodshelf.org/,Food Shelf,46.0070804,-95.6866657,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=18,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
